rate,directors,casts,star,cover,id,url,title
6.3,"[""赵崇邦""]","[""阿牛"",""林峰"",""徐子珊""]",35,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1572534757.jpg,3356338,https://movie.douban.com/subject/3356338/,喜羊羊与灰太狼之牛气冲天
7.8,"[""西奥·安哲罗普洛斯"",""奥利维耶·阿萨亚斯"",""比利·奥古斯特"",""简·坎皮恩"",""尤瑟夫·夏因"",""大卫·柯南伯格"",""迈克尔·西米诺"",""伊桑·科恩"",""乔尔·科恩"",""让-皮埃尔·达内"",""吕克·达内"",""曼努埃尔·德·奥利维拉"",""雷蒙·德帕东"",""阿托姆·伊戈扬"",""阿莫斯·吉泰"",""亚利桑德罗·冈萨雷斯·伊纳里图"",""侯孝贤"",""阿基·考里斯马基"",""阿巴斯·基亚罗斯塔米"",""北野武"",""安德烈·康查洛夫斯基"",""克洛德·勒卢什"",""肯·洛奇"",""大卫·林奇"",""南尼·莫莱蒂"",""罗曼·波兰斯基"",""拉乌·鲁兹"",""沃尔特·塞勒斯"",""伊利亚·苏雷曼"",""蔡明亮"",""格斯·范·桑特"",""拉斯·冯·提尔"",""维姆·文德斯"",""王家卫"",""张艺谋"",""陈凯歌""]","[""乔什·布洛林"",""大卫·柯南伯格"",""北野武"",""伊莎贝尔·阿佳妮"",""碧姬·芭铎""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p541907421.jpg,2027945,https://movie.douban.com/subject/2027945/,每个人都有他自己的电影
5.5,"[""园子温""]","[""特林德尔·玲奈"",""真野惠里菜"",""篠田麻里子"",""樱井由纪"",""矶山沙耶香""]",30,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2240211848.jpg,26326395,https://movie.douban.com/subject/26326395/,真实魔鬼游戏
6.8,"[""杨超""]","[""秦昊"",""辛芷蕾"",""邬立朋"",""江化霖"",""谭凯""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2374818544.jpg,7062596,https://movie.douban.com/subject/7062596/,长江图
6.4,"[""约翰·威尔斯""]","[""布莱德利·库珀"",""西耶娜·米勒"",""丹尼尔·布鲁赫"",""里卡多·斯卡马奇奥"",""奥玛·赛""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2266452142.jpg,21263664,https://movie.douban.com/subject/21263664/,燃情主厨
7.7,"[""黄健中"",""元彬""]","[""李亚鹏"",""许晴"",""苗乙乙"",""巍子"",""陈丽峰""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2230128164.jpg,2155290,https://movie.douban.com/subject/2155290/,笑傲江湖
5.9,"[""詹姆斯·古恩""]","[""内森·菲利安"",""伊丽莎白·班克斯"",""塔尼亚·索尔尼尔"",""格雷格·亨利"",""仙莎·拉德蕾""]",30,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1639344097.jpg,1465415,https://movie.douban.com/subject/1465415/,撕裂人
7.0,"[""王一琳""]","[""韩洛妃"",""刘海燕"",""王云飞"",""王一琳"",""王培嘉""]",35,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2012440439.jpg,24756984,https://movie.douban.com/subject/24756984/,前进，达瓦里希
8.8,"[""平田敏夫""]","[""关俊彦"",""小野坂昌也"",""伊藤美纪""]",45,https://img3.doubanio.com/lpic/s3197143.jpg,1940794,https://movie.douban.com/subject/1940794/,恐怖宠物店
8.3,"[""三谷幸喜""]","[""佐藤浩市"",""妻夫木聪"",""深津绘里"",""绫濑遥"",""西田敏行""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p637438422.jpg,2157507,https://movie.douban.com/subject/2157507/,魔幻时刻
9.0,"[""克日什托夫·基耶斯洛夫斯基""]","[""阿图尔·巴奇斯"",""奥拉夫·卢巴申科"",""昂里克·巴兰诺斯基"",""克里斯提娜·杨达"",""亚历山大·巴尔迪尼""]",45,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2360258417.jpg,1301252,https://movie.douban.com/subject/1301252/,十诫
8.9,"[""小松隆志""]","[""阿部宽"",""夏川结衣"",""国仲凉子"",""塚本高史"",""尾美利德""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2155118670.jpg,2160933,https://movie.douban.com/subject/2160933/,不能结婚的男人
9.9,[],"[""戴维·阿滕伯勒""]",50,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2410512421.jpg,26733371,https://movie.douban.com/subject/26733371/,地球脉动 第二季
7.9,"[""钮承泽""]","[""钮承泽"",""张钧甯"",""屈中恒""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2198901866.jpg,3194312,https://movie.douban.com/subject/3194312/,情非得已之生存之道
7.4,"[""刘奋斗""]","[""郭涛"",""廖凡""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2348358947.jpg,1417868,https://movie.douban.com/subject/1417868/,绿帽子
7.7,"[""安娜·波顿"",""瑞安·弗雷克""]","[""凯尔·吉克瑞斯特"",""达娜 德菲斯特恩"",""劳伦·格拉汉姆"",""吉姆·加菲根"",""扎克·加利凡纳基斯""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1955270523.jpg,3269018,https://movie.douban.com/subject/3269018/,说来有点可笑
8.7,"[""米尔科·曼彻夫斯基""]","[""凯特琳·卡特利吉"",""拉德·舍博德兹加"",""格莱戈尔·科林 "",""拉宾娜·米特威斯卡"",""杰伊·维利尔斯""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1944200080.jpg,1303036,https://movie.douban.com/subject/1303036/,暴雨将至
8.9,"[""克里斯提诺·波顿""]","[""马可·科奇""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p501470793.jpg,2078398,https://movie.douban.com/subject/2078398/,听见天堂
7.3,"[""赖水清"",""李惠民""]","[""袁咏仪"",""赵文卓"",""孙兴"",""钮承泽"",""郑佩佩""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2373058365.jpg,2076923,https://movie.douban.com/subject/2076923/,花木兰
8.2,"[""比尔 古登泰格"",""丹·斯图曼""]","[""雨果·阿姆斯特朗"",""赵家玲"",""斯蒂芬·多尔夫"",""约翰·盖兹"",""玛瑞儿·海明威""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1543286515.jpg,1941283,https://movie.douban.com/subject/1941283/,南京
6.2,"[""皮埃尔·保罗·帕索里尼""]","[""保罗·博纳切利"",""翁贝托·保罗·昆塔瓦莱"",""阿尔多·瓦莱蒂"",""卡特丽娜·波拿托""]",35,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2211803409.jpg,1293691,https://movie.douban.com/subject/1293691/,索多玛120天
8.1,"[""安德鲁·海格""]","[""汤姆·库伦"",""克里斯·钮""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1398423664.jpg,6024430,https://movie.douban.com/subject/6024430/,周末时光
6.7,"[""杜琪峰""]","[""约翰尼·哈里戴"",""黄秋生"",""林家栋"",""林雪"",""叶璇""]",35,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2037170719.jpg,3302627,https://movie.douban.com/subject/3302627/,复仇
8.3,"[""丹泽尔·华盛顿""]","[""丹泽尔·华盛顿"",""内特·派克"",""朱尼·斯莫利特"",""丹泽尔·惠特克"",""杰梅因·威廉姆斯""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p457136953.jpg,2077287,https://movie.douban.com/subject/2077287/,激辩风云
6.6,"[""平野俊一""]","[""堀北真希"",""石田卓也"",""平田满"",""草村礼子""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2190133835.jpg,2976072,https://movie.douban.com/subject/2976072/,东京少年
8.2,"[""杉井仪三郎""]","[""中村狮童"",""成宫宽贵"",""板东英二""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p805833250.jpg,1469984,https://movie.douban.com/subject/1469984/,翡翠森林：狼与羊
7.8,"[""尼提瓦·塔拉吞""]","[""文塔瓦·史蓝蓬"",""尤万娜特·阿拉亚尼米萨库"",""Ratchu Surachalas"",""楚缇玛·提潘娜特""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p733383387.jpg,2004613,https://movie.douban.com/subject/2004613/,季节变幻
5.6,"[""汤姆·希克斯""]","[""劳伦斯·R·哈维"",""艾什琳恩·叶尼"",""李·尼古拉斯·哈里斯"",""Dan Burman"",""丹尼尔·裘德·吉尼斯""]",30,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1340420044.jpg,4099277,https://movie.douban.com/subject/4099277/,人体蜈蚣2
6.2,"[""朴在镐""]","[""柳秀荣"",""金智贤"",""崔哲浩""]",30,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2173920132.jpg,1308451,https://movie.douban.com/subject/1308451/,夏日时光
8.2,"[""李志毅""]","[""金城武"",""山本未来"",""椎名桔平"",""郎雄"",""曾志伟""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p643108501.jpg,1307679,https://movie.douban.com/subject/1307679/,不夜城
6.4,"[""Rob Schmidt""]","[""戴斯蒙德·哈灵顿"",""艾丽莎·杜什库"",""埃曼纽尔·施莱琪"",""杰瑞米·西斯托"",""凯文·席格斯""]",35,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1751977517.jpg,1303847,https://movie.douban.com/subject/1303847/,致命弯道
6.9,"[""丹尼斯·维伦纽瓦""]","[""杰克·吉伦哈尔"",""梅拉尼·罗兰"",""莎拉·加顿"",""伊莎贝拉·罗塞里尼""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2145705774.jpg,10562986,https://movie.douban.com/subject/10562986/,宿敌
9.5,"[""J·C·冈泽尔兹""]","[""威尔·阿奈特"",""爱丽森·布里"",""亚伦·保尔"",""艾米·塞德丽丝"",""保罗·F·汤普金斯""]",50,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2255662030.jpg,26295873,https://movie.douban.com/subject/26295873/,马男波杰克 第二季
7.2,"[""朴赞郁""]","[""宋康昊"",""申河均"",""金玉彬"",""金海淑"",""朴仁焕""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p571309710.jpg,1853768,https://movie.douban.com/subject/1853768/,蝙蝠
7.3,"[""金知云"",""朗斯·尼美毕达"",""陈可辛""]","[""黎明"",""曾志伟"",""原丽淇"",""金惠秀"",""郑宝石""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p934871420.jpg,1307488,https://movie.douban.com/subject/1307488/,三更
6.6,"[""石川淳一""]","[""水岛宏"",""荣仓奈奈"",""佐藤健"",""山田优"",""谷村美月""]",35,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2151639227.jpg,3439443,https://movie.douban.com/subject/3439443/,我的帅管家
8.5,"[""金铁木""]",[],45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2153507152.jpg,1863102,https://movie.douban.com/subject/1863102/,圆明园
7.1,"[""让-保尔·萨罗米""]","[""苏菲·玛索"",""朱莉·德帕迪约"",""玛丽·吉兰"",""黛博拉·弗朗索瓦"",""莫里茨·布莱布特罗伊""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2097796413.jpg,2058735,https://movie.douban.com/subject/2058735/,超级女特工
8.9,"[""格里高利·尼克特洛"",""詹妮弗·林奇"",""迈克尔·斯劳韦斯"",""Stephen Williams"",""Avi Youabian"",""Jeffrey F. January"",""大卫·博伊德"",""Michael E. Satrazemis"",""卡莉·斯考格兰德"",""比利·吉尔赫特"",""Alrick Riley""]","[""安德鲁·林肯"",""诺曼·瑞杜斯"",""奥斯汀·艾布拉姆斯"",""史蒂文·元"",""亚利桑德拉·布莱肯瑞吉""]",45,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2309158917.jpg,26101081,https://movie.douban.com/subject/26101081/,行尸走肉 第六季
6.6,"[""吕乐""]","[""刘烨"",""舒淇"",""齐欢"",""房子斌"",""陈创""]",35,https://img3.doubanio.com/lpic/s1435042.jpg,1422081,https://movie.douban.com/subject/1422081/,美人草
7.2,"[""赵良骏""]","[""吴君如"",""张学友"",""杜汶泽"",""刘德华"",""李心洁""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1590731286.jpg,1305257,https://movie.douban.com/subject/1305257/,金鸡2
7.4,"[""彼特·道格特""]","[""比利·克里斯托"",""约翰·古德曼""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2239391196.jpg,1470602,https://movie.douban.com/subject/1470602/,大眼仔的新车
6.2,"[""崔锡元""]","[""李东健"",""韩智慧"",""申伊"",""白日燮"",""郑丽媛""]",30,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p731924468.jpg,1394520,https://movie.douban.com/subject/1394520/,B型男友
8.7,"[""丹尼尔·米纳汉""]","[""艾伦·旁派"",""帕特里克·德姆西"",""T·R·奈特"",""吴珊卓"",""凯瑟琳·海格尔""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2201534640.jpg,3275421,https://movie.douban.com/subject/3275421/,实习医生格蕾 第三季
7.4,"[""三木孝浩""]","[""生田斗真"",""吉高由里子"",""高冈奏辅"",""本仮屋唯佳"",""麻生祐未""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1287165814.jpg,6041817,https://movie.douban.com/subject/6041817/,我们的存在(上)
8.1,"[""巨兴茂""]","[""于毅"",""肖茵"",""刘智扬"",""梁椰雯"",""王靖云""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2172608583.jpg,25800263,https://movie.douban.com/subject/25800263/,灵魂摆渡
8.8,"[""佐藤祐市""]","[""樱井翔"",""神木隆之介"",""铃木保奈美"",""忽那汐里"",""浦上晟周""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2171866903.jpg,21328704,https://movie.douban.com/subject/21328704/,家族游戏
8.5,"[""Lee Aronsohn"",""Chuck Lorre""]","[""查理·辛"",""乔恩·克莱尔"",""康查塔·费雷尔"",""梅兰妮·林斯基""]",45,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2375137359.jpg,3761148,https://movie.douban.com/subject/3761148/,好汉两个半  第一季
9.3,"[""谷岳"",""刘畅""]","[""谷岳"",""刘畅""]",50,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2184318605.jpg,4303640,https://movie.douban.com/subject/4303640/,搭车去柏林
7.5,"[""李夏"",""程腾""]",[],40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p655683155.jpg,5313367,https://movie.douban.com/subject/5313367/,红领巾侠
6.6,"[""杨树鹏""]","[""胡军"",""姜武"",""李立群"",""王晓"",""于小磊""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p796380666.jpg,3227266,https://movie.douban.com/subject/3227266/,我的唐朝兄弟
6.0,"[""冈本浩一""]","[""小栗旬"",""黑川智花"",""阵内孝则""]",30,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2152493943.jpg,1998649,https://movie.douban.com/subject/1998649/,名侦探柯南 真人版 Ⅰ
7.8,"[""迈克·米尔斯""]","[""伊万·麦克格雷格"",""梅拉尼·罗兰"",""克里斯托弗·普卢默"",""高兰·维斯耶克"",""玛丽·佩吉·科勒尔""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1295135929.jpg,4109909,https://movie.douban.com/subject/4109909/,初学者
8.6,"[""吕克·雅盖""]","[""贝蒂•若耶-布萝"",""伊莎贝尔·卡雷"",""安布拉·安吉奥利尼""]",45,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p458726329.jpg,2028659,https://movie.douban.com/subject/2028659/,狐狸与我
6.5,"[""颢然""]","[""贾静雯"",""赵文卓"",""寇振海"",""杨童舒"",""保剑锋""]",35,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2373051347.jpg,3010195,https://movie.douban.com/subject/3010195/,至尊红颜
8.7,"[""水田伸生"",""相沢淳"",""铃木勇马""]","[""冈田将生"",""松坂桃李"",""柳乐优弥"",""安藤樱"",""太贺""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2327923746.jpg,26724684,https://movie.douban.com/subject/26724684/,宽松世代又如何
7.1,"[""张大磊""]","[""孔维一"",""张晨"",""郭燕芸""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2448419180.jpg,26820836,https://movie.douban.com/subject/26820836/,八月
7.6,"[""佩德罗·阿莫多瓦""]","[""维多利亚·阿布里尔"",""安东尼奥·班德拉斯"",""洛莱斯·莱昂"",""胡丽叶塔·塞拉诺"",""玛丽亚·巴兰科""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1958677626.jpg,1294315,https://movie.douban.com/subject/1294315/,捆着我，绑着我
8.1,"[""西恩·埃利斯""]","[""肖恩·比格斯代夫"",""艾米莉娅·福克斯""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p780736969.jpg,1476973,https://movie.douban.com/subject/1476973/,超市夜未眠(短片)
7.5,"[""斯派克·琼斯""]","[""尼古拉斯·凯奇"",""蒂尔达·斯文顿"",""梅丽尔·斯特里普"",""克里斯·库珀"",""玛吉·吉伦哈尔""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p761691591.jpg,1302193,https://movie.douban.com/subject/1302193/,改编剧本
4.0,"[""朱延平"",""曹国莉""]","[""吴孟达"",""林心如"",""曾志伟""]",20,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2363748602.jpg,1457319,https://movie.douban.com/subject/1457319/,一石二鸟
7.2,"[""孙哲""]",[],40,https://img3.doubanio.com/lpic/s2601724.jpg,2148677,https://movie.douban.com/subject/2148677/,小糊涂神
7.2,"[""贝尼特·米勒""]","[""史蒂夫·卡瑞尔"",""查宁·塔图姆"",""马克·鲁弗洛"",""西耶娜·米勒"",""瓦妮莎·雷德格瑞夫""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2208497877.jpg,3011022,https://movie.douban.com/subject/3011022/,狐狸猎手
8.6,"[""Ernest R. Dickerson""]","[""詹妮弗·比尔斯"",""爱琳·丹尼尔斯"",""劳蕾尔·霍勒曼"",""蕾莎·海利"",""凯瑟琳·莫宁""]",45,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2364242577.jpg,1397345,https://movie.douban.com/subject/1397345/,拉字至上  第一季
7.7,"[""大友克洋""]","[""铃木杏"",""小西真奈美"",""中村贺津雄"",""儿玉清"",""泽村一树""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p454040918.jpg,1291576,https://movie.douban.com/subject/1291576/,蒸汽男孩
8.3,"[""Marco Musienko""]","[""玛蒂娜·希尔""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1751964602.jpg,20262329,https://movie.douban.com/subject/20262329/,屌丝女士 第二季
9.0,"[""石原立也"",""武本康弘""]","[""平野绫"",""杉田智和"",""茅原实里"",""青木沙耶香"",""后藤邑子""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2246432125.jpg,4074292,https://movie.douban.com/subject/4074292/,凉宫春日的消失
7.7,"[""水岛努""]","[""阿部敦"",""高森奈津美"",""平田广明"",""前野智昭"",""野中蓝""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2186885848.jpg,5392222,https://movie.douban.com/subject/5392222/,替身
7.2,"[""龟垣一""]","[""栗田贯一"",""高山南"",""小林清志"",""山崎和佳奈"",""堀江由衣""]",35,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2200294397.jpg,3612790,https://movie.douban.com/subject/3612790/,鲁邦三世VS名侦探柯南
7.5,"[""王秉林 ""]","[""陈强"",""陈佩斯"",""黄玲"",""金萍"",""梁天""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1606070684.jpg,1304560,https://movie.douban.com/subject/1304560/,二子开店
9.1,"[""布鲁克·肯尼迪""]","[""朱丽安娜· 玛格丽丝"",""艾伦·卡明"",""克里斯·诺斯"",""雅奇·潘嘉比"",""马克·沃伦""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2187667490.jpg,10549253,https://movie.douban.com/subject/10549253/,傲骨贤妻 第四季
4.6,"[""区焯文""]","[""白健恩"",""何浩文"",""袁嘉敏"",""何佩瑜"",""樊玲""]",25,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2224389662.jpg,26279166,https://movie.douban.com/subject/26279166/,鸭王
6.8,"[""李仁港""]","[""刘德华"",""常盘贵子"",""Intira Jaroenpura"",""陈荣宗"",""潘源良""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1182322093.jpg,1301876,https://movie.douban.com/subject/1301876/,阿虎
8.2,"[""光野道夫"",""石井祐介""]","[""天海祐希"",""竹野内丰"",""户田惠梨香"",""吉濑美智子"",""玉山铁二""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p953066491.jpg,5951228,https://movie.douban.com/subject/5951228/,老大2
7.6,"[""梅小青""]","[""林文龙"",""文颂娴"",""郑中基"",""郭少芸"",""梅小惠""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2181128082.jpg,2156718,https://movie.douban.com/subject/2156718/,锦绣良缘
7.9,"[""卢正雨""]","[""卢正雨"",""曹仁伟"",""姚思羽"",""鲁文杰"",""张超""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1932745797.jpg,23025359,https://movie.douban.com/subject/23025359/,绝世高手
8.7,"[""铃木雅之""]","[""木村拓哉"",""松隆子"",""三浦友和"",""大塚宁宁"",""阿部宽""]",45,https://img3.doubanio.com/lpic/s1992875.jpg,1441060,https://movie.douban.com/subject/1441060/,律政英雄
7.3,"[""董成鹏  Chengpeng Dong""]","[""大鹏"",""汤唯"",""吴秀波"",""温兆伦"",""杨幂""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1992688617.jpg,20470058,https://movie.douban.com/subject/20470058/,屌丝男士 第二季
4.4,"[""钱文锜""]","[""吴晴晴"",""吉泽明步"",""加藤鹰"",""陈俊言"",""梁焯满""]",25,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1236547406.jpg,6796160,https://movie.douban.com/subject/6796160/,蜜桃成熟时33D
8.0,"[""游达志""]","[""任达华"",""刘青云"",""蒙嘉慧"",""黄卓玲"",""许绍雄""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2362714345.jpg,1299782,https://movie.douban.com/subject/1299782/,非常突然
9.3,"[""理查德·刘易斯"",""大卫·塞梅尔"",""乔纳森·诺兰""]","[""吉姆·卡维泽"",""迈克尔·爱默生""]",50,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2211958778.jpg,25837185,https://movie.douban.com/subject/25837185/,疑犯追踪 第四季
9.0,"[""Pamela Fryman""]","[""乔什·拉德诺"",""尼尔·帕特里克·哈里斯"",""艾丽森·汉妮根"",""杰森·席格尔"",""寇碧·史莫德斯""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2375123772.jpg,3990479,https://movie.douban.com/subject/3990479/,老爸老妈的浪漫史 第五季
6.8,"[""三池崇史""]","[""石桥凌"",""国村隼"",""椎名英姬"",""石桥莲司"",""根岸季衣""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2329278734.jpg,1302047,https://movie.douban.com/subject/1302047/,切肤之爱
7.6,"[""北野武""]","[""菅野美穗"",""深田恭子"",""西岛秀俊"",""三桥达也"",""松原智惠子""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1462821088.jpg,1299809,https://movie.douban.com/subject/1299809/,玩偶
7.9,"[""Jules Janaud"",""Fabrice Le Nezet"",""François Roisin""]","[""Alain Choquet"",""Ian Faure"",""Lucien Momy""]",40,https://img3.doubanio.com/lpic/s4094861.jpg,4016551,https://movie.douban.com/subject/4016551/,强迫症患者的血腥臆想
7.6,"[""张猛""]","[""范伟""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2404286339.jpg,2272222,https://movie.douban.com/subject/2272222/,耳朵大有福
7.3,"[""叶伟民""]","[""陈小春"",""梁咏琪"",""林晓峰"",""谢天华"",""朱永棠""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p953388440.jpg,1306098,https://movie.douban.com/subject/1306098/,友情岁月山鸡故事
7.7,"[""谢米姆·萨尔弗""]","[""丽莎·蕾"",""茜多·塞丝"",""安东尼娅·弗林"",""达里普·塔西尔"",""妮娜·瓦迪娅""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2425131039.jpg,3144512,https://movie.douban.com/subject/3144512/,同心难改
7.4,"[""布莱恩·德·帕尔玛""]","[""茜茜·斯派塞克"",""派珀·劳瑞"",""艾米·欧文"",""威廉姆·卡特"",""贝蒂·巴克利""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1996522359.jpg,1292664,https://movie.douban.com/subject/1292664/,魔女嘉莉
8.4,"[""尚敬""]","[""洪剑涛"",""周小斌"",""毛孩"",""范明"",""姜超""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2374806282.jpg,2349361,https://movie.douban.com/subject/2349361/,炊事班的故事
7.7,"[""伊藤智彦""]","[""松冈祯丞"",""户松遥"",""竹达彩奈"",""伊藤加奈惠"",""日高里菜""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2169290186.jpg,6869376,https://movie.douban.com/subject/6869376/,刀剑神域
7.8,"[""麦当娜""]","[""艾比·考尼什"",""詹姆斯·达西"",""安德丽亚·瑞斯波罗格"",""理查德·柯伊尔"",""奥斯卡·伊萨克""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1597350768.jpg,4117302,https://movie.douban.com/subject/4117302/,倾国之恋
7.5,"[""索菲亚·科波拉""]","[""克斯汀·邓斯特"",""凯瑟琳·特纳"",""乔什·哈奈特"",""詹姆斯·伍兹"",""海登·克里斯滕森""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p924830272.jpg,1297894,https://movie.douban.com/subject/1297894/,处女之死
7.0,"[""三池崇史""]","[""伊藤英明"",""二阶堂富美"",""染谷将太"",""林遣都"",""浅香航大""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1636939310.jpg,10537949,https://movie.douban.com/subject/10537949/,恶之教典
6.8,"[""楚克‧萨克瑞科""]","[""Krissada Terrence""]",35,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p887015328.jpg,2042617,https://movie.douban.com/subject/2042617/,13骇人游戏
8.7,"[""关本良""]","[""张震"",""张国荣"",""关淑怡"",""梁朝伟"",""王家卫""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p465976364.jpg,1401526,https://movie.douban.com/subject/1401526/,摄氏零度·春光再现
8.3,"[""伍迪·艾伦""]","[""黛安·基顿"",""梅丽尔·斯特里普"",""伍迪·艾伦"",""迈克尔·墨菲"",""玛瑞儿·海明威""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1672087220.jpg,1294300,https://movie.douban.com/subject/1294300/,曼哈顿
7.7,"[""于地纮仁""]","[""高山南"",""神谷明"",""山崎和佳奈"",""松井菜樱子"",""山口胜平""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2204332137.jpg,3794489,https://movie.douban.com/subject/3794489/,名侦探柯南OVA9：十年后的陌生人
7.2,"[""贾樟柯""]","[""赵涛"",""成泰燊"",""王宏伟"",""梁景东"",""王小帅""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p520165154.jpg,1309087,https://movie.douban.com/subject/1309087/,世界
